user	entity	weight
1287	2235	194
1287	3042	66
1288	41	289
1288	46	232
1288	54	131
1288	60	399
1288	507	238
1288	520	443
1288	608	80
1288	899	286
1288	2744	167
1288	3043	493
1288	3044	163
1288	3045	162
1289	53	642
1289	56	437
1289	57	279
1289	111	2224
1289	158	727
1289	159	1341
1289	165	460
1289	196	339
1289	511	624
1289	512	329
1289	516	447
1289	517	410
1289	610	383
1289	1586	414
1289	1712	1058
1290	91	1
1290	106	1
1290	353	2
1290	832	1
1290	1181	1
1290	1494	1
1290	1590	1
1290	3046	1
1291	32	317
1291	40	46
1291	66	106
1291	187	152
1291	243	56
1291	252	174
1291	276	56
1291	1231	167
1291	1325	128
1291	1461	173
1291	3047	127
1292	79	7
1292	115	21
1292	184	96
1292	270	5
1292	406	21
1292	901	25
1292	1153	7
1292	1154	14
1292	2935	14
1292	3048	30
1293	47	122
1293	55	60
1293	126	50
1293	494	58
1293	754	114
1293	802	54
1293	902	38
1293	1144	40
1293	1315	81
1294	47	51
1294	76	17
1294	78	114
1294	127	22
1294	184	198
1294	185	114
1294	583	69
1294	1153	32
1294	2159	18
1295	35	322
1295	36	449
1295	46	2069
1295	102	247
1295	105	1477
1295	165	388
1295	187	295
1295	391	389
1295	518	355
1295	608	341
1295	2434	357
1296	7	339
1296	34	100
1296	36	52
1296	211	687
1296	216	396
1296	250	440
1296	286	99
1296	347	375
1296	362	47
1296	655	494
1296	803	60
1296	1214	372
1296	1290	131
1298	74	100
1298	77	146
1298	98	77
1298	185	90
1298	237	93
1298	377	176
1298	405	94
1298	919	67
1298	1651	85
1298	1889	56
1298	2297	64
1299	36	151
1299	126	193
1299	132	448
1299	134	364
1299	171	370
1299	238	561
1299	1696	1287
1299	3049	1572
1300	72	472
1300	87	755
1300	127	720
1300	137	677
1300	237	1011
1300	254	2005
1300	399	917
1300	539	1314
1300	540	761
1300	3050	591
1301	66	331
1301	79	313
1301	87	810
1301	127	3240
1301	132	393
1301	237	8591
1301	254	1640
1301	539	1050
1301	540	2502
1301	863	267
1302	45	106
1302	105	662
1302	165	87
1302	190	141
1302	223	104
1302	389	121
1302	391	192
1302	399	464
1302	467	431
1302	1396	255
1303	35	284
1303	46	196
1303	51	537
1303	55	151
1303	105	223
1303	109	389
1303	154	199
1303	165	454
1303	388	252
1303	391	179
1303	471	171
1303	1174	167
1303	3051	425
1304	81	111
1304	98	96
1304	135	141
1304	171	2251
1304	185	581
1304	363	1889
1304	364	185
1304	365	256
1304	374	161
1304	538	1696
1304	3052	219
1305	73	627
1305	75	165
1305	77	184
1305	81	167
1305	87	332
1305	135	1065
1305	145	159
1305	185	326
1305	374	379
1308	66	375
1308	72	677
1308	75	344
1308	79	907
1308	87	550
1308	91	315
1308	126	350
1308	127	380
1308	377	870
1308	540	654
1309	36	504
1309	52	1098
1309	109	880
1309	224	2153
1309	228	1860
1309	277	1238
1309	286	1088
1309	306	850
1309	523	914
1309	766	472
1309	1088	790
1309	1091	603
1309	1416	1252
1309	3054	818
1309	3055	649
1309	3056	629
1309	3057	481
1310	74	2
1310	127	1
1310	184	3
1310	232	1
1310	363	1
1310	568	3
1310	608	1
1310	613	1
1310	764	1
1310	933	1
1310	1875	2
1310	1952	1
1310	2372	4
1311	77	118
1311	81	874
1311	117	119
1311	661	444
1311	692	69
1311	1202	518
1311	1612	137
1311	2084	240
1311	2546	214
1311	2566	100
1311	2843	139
1311	3003	155
1312	47	93
1312	120	122
1312	210	410
1312	282	69
1312	302	166
1312	771	404
1312	1503	293
1312	1872	41
1312	3058	119
1312	3059	89
1312	3060	56
1312	3061	48
1313	24	244
1313	34	558
1313	35	390
1313	48	286
1313	54	254
1313	111	378
1313	159	277
1313	165	551
1313	196	327
1313	223	377
1313	516	406
1313	615	323
1313	670	333
1313	708	344
1313	719	487
1313	752	397
1313	769	556
1313	1389	521
1313	2587	310
1313	2888	495
1313	2988	544
1313	3008	447
1313	3062	271
1315	491	1
1315	1776	1
1315	1822	1
1315	2130	2
1315	2341	1
1315	2419	1
1315	3063	6
1315	3064	2
1315	3065	1
1315	3066	1
1315	3067	1
1315	3068	1
1315	3069	1
1315	3070	1
1316	141	149
1316	184	130
1316	221	187
1316	237	120
1318	47	2437
1318	55	1757
1318	78	1319
1318	131	203
1318	134	1995
1318	171	1530
1318	267	240
1318	382	1119
1318	1065	396
1319	46	386
1319	47	117
1319	55	96
1319	91	107
1319	392	63
1319	1056	112
1319	1178	119
1319	1589	78
1321	46	784
1321	55	730
1321	105	506
1321	133	147
1321	187	304
1321	388	405
1321	392	595
1321	399	81
1321	528	218
1321	614	100
1321	652	149
1321	755	91
1321	765	144
1321	1103	178
1321	1140	382
1321	3071	173
1321	3072	84
1322	32	182
1322	40	265
1322	42	276
1322	196	847
1322	307	527
1322	358	155
1322	844	193
1322	928	174
1322	961	2352
1322	3073	1190
1322	3074	440
1323	47	244
1323	102	7182
1323	118	1004
1323	197	306
1323	577	349
1323	906	1032
1323	920	426
1323	1276	270
1323	1507	298
1323	2328	171
1324	36	72
1324	242	58
1324	393	115
1324	395	55
1324	741	257
1324	928	90
1324	1165	57
1324	1214	125
1324	1216	65
1324	1288	447
1324	1641	71
1324	1993	94
1324	3075	98
1324	3076	70
1324	3077	64
1325	35	745
1325	165	294
1325	222	675
1325	224	361
1325	228	711
1325	306	544
1325	771	250
1325	1664	697
1325	1738	288
1325	2199	487
1325	2314	255
1325	2315	448
1325	2987	259
1325	3078	587
1325	3079	460
1325	3080	343
1325	3081	324
1325	3082	279
1325	3083	258
1327	28	9
1327	32	8
1327	38	9
1327	257	26
1327	260	28
1327	498	9
1327	499	13
1327	1294	12
1327	1353	10
1327	2181	10
1329	51	977
1329	391	415
1329	716	914
1329	764	2596
1329	878	323
1329	1798	664
1329	2992	209
1329	3085	218
1330	52	527
1330	411	498
1330	484	439
1330	510	438
1330	513	454
1330	1322	627
1330	1776	416
1330	2406	1244
1330	2408	472
1330	2418	1019
1330	2786	1513
1330	3065	479
1330	3086	1055
1330	3087	830
1330	3088	727
1330	3089	695
1330	3090	418
1330	3091	412
1331	34	1955
1331	36	587
1331	106	737
1331	109	707
1331	318	831
1331	929	1320
1331	1315	487
1331	1325	517
1331	1513	694
1331	2272	398
1331	2275	406
1331	2434	511
1331	2631	384
1331	3092	854
1331	3093	473
1331	3094	424
1331	3095	404
1332	73	560
1332	79	901
1332	80	624
1332	87	1094
1332	117	664
1332	185	657
1332	366	829
1332	899	528
1332	1258	532
1333	46	412
1333	53	2368
1333	55	171
1333	107	331
1333	109	170
1333	159	329
1333	163	1337
1333	190	220
1333	235	265
1333	295	341
1333	696	235
1333	1103	314
1333	1396	238
1333	1541	171
1333	2023	258
1333	2290	280
1334	135	1
1335	155	916
1335	156	309
1335	160	259
1335	196	177
1335	198	54
1335	297	68
1335	314	140
1335	509	68
1335	961	107
1335	1528	71
1335	1531	63
1335	1798	53
1335	2194	87
1335	3096	244
1335	3097	108
1335	3098	53
1336	35	502
1336	36	491
1336	52	406
1336	96	112
1336	197	144
1336	277	644
1336	445	148
1336	526	162
1336	994	140
1336	1001	286
1336	1091	170
1336	1730	122
1337	46	1010
1337	105	1219
1337	190	639
1337	252	651
1337	361	478
1337	528	369
1337	858	413
1337	863	2327
1337	878	521
1337	1235	364
1337	1605	849
1339	46	4343
1339	52	1005
1339	55	21342
1339	80	426
1339	96	460
1339	105	4233
1339	133	590
1339	253	294
1339	304	1973
1339	354	460
1339	776	727
1339	2281	528
1339	3099	318
1340	219	283
1340	716	1109
1340	941	349
1340	1132	360
1340	1437	2192
1340	2491	380
1340	3100	1341
1340	3101	816
1340	3102	481
1342	36	31019
1342	209	336
1342	362	770
1342	462	541
1342	608	1435
1342	632	289
1342	677	459
1342	803	344
1342	1290	319
1342	1362	1214
1342	1721	1289
1342	2009	570
1342	2142	2166
1342	3103	425
1343	109	13
1343	245	26
1343	445	14
1343	446	61
1343	755	13
1343	3104	16
1345	287	36
1345	362	51
1345	941	74
1345	2360	99
1345	3105	78
1345	3106	46
1346	76	184
1346	96	1574
1346	118	165
1346	130	254
1346	301	156
1346	376	107
1346	441	148
1346	714	96
1346	2269	99
1346	3107	183
1347	147	8
1347	785	6
1347	820	4
1347	1883	7
1347	2766	7
1347	2781	4
1347	3108	24
1347	3109	7
1347	3110	6
1347	3111	6
1347	3112	6
1347	3113	5
1347	3114	4
1348	96	60
1348	98	674
1348	184	74
1348	377	642
1348	951	120
1349	52	178
1349	57	266
1349	96	150
1349	118	514
1349	119	78
1349	133	161
1349	210	52
1349	438	328
1349	1536	64
1349	1756	115
1349	2078	52
1350	36	639
1350	52	261
1350	241	467
1350	243	381
1350	347	275
1350	356	368
1350	3115	344
1351	79	27
1351	118	38
1351	130	66
1351	134	29
1351	376	28
1351	538	28
1351	700	171
1351	923	29
1351	1258	203
1351	1525	59
1351	1889	292
1351	3116	49
1352	16	81
1352	53	389
1352	55	161
1352	190	106
1352	325	167
1352	401	95
1352	1027	80
1352	1075	138
1352	1854	63
1352	2120	93
1352	3117	63
1353	96	187
1353	102	295
1353	118	240
1353	210	462
1353	216	207
1353	217	1014
1353	303	495
1353	494	302
1353	589	2239
1353	776	377
1353	806	195
1353	1283	472
1354	46	155
1354	53	118
1354	54	77
1354	55	132
1354	105	226
1354	107	73
1354	141	82
1354	572	109
1354	670	135
1354	708	155
1354	882	102
1354	1095	70
1354	1103	77
1354	2064	165
1354	2703	76
1355	45	236
1355	48	271
1355	54	157
1355	154	144
1355	159	329
1355	670	557
1355	852	126
1355	878	250
1355	1088	295
1355	1091	158
1355	1543	157
1355	1580	187
1356	73	2233
1356	75	134
1356	79	1235
1356	87	263
1356	98	193
1356	135	104
1356	372	461
1356	919	1015
1356	1060	185
1356	1258	340
1357	144	305
1357	147	158
1357	150	164
1357	151	187
1357	813	141
1357	1042	126
1357	1592	296
1357	2096	274
1357	2414	166
1357	3110	229
1357	3118	468
1357	3119	382
1357	3120	221
1357	3121	200
1357	3122	177
1357	3123	137
1358	18	218
1358	34	1059
1358	35	616
1358	42	536
1358	100	324
1358	102	264
1358	289	294
1358	393	406
1358	395	334
1358	655	970
1358	1425	235
1358	3124	3269
1358	3125	532
1360	46	134
1360	48	332
1360	52	177
1360	53	243
1360	54	132
1360	105	262
1360	111	219
1360	158	622
1360	159	160
1360	163	426
1360	165	127
1360	196	122
1360	282	234
1360	483	118
1360	670	178
1360	695	126
1360	715	162
1360	878	773
1360	1395	137
1360	1416	130
1360	1545	125
1360	1556	129
1360	2628	218
1360	2653	201
1362	96	121
1362	210	4438
1362	245	121
1362	427	869
1362	936	848
1362	940	1201
1362	941	929
1362	1015	1176
1362	1354	141
1362	1437	2836
1362	2554	556
1362	3126	830
1362	3127	499
1362	3128	469
1362	3129	375
1362	3130	115
1362	3131	97
1362	3132	85
1363	47	830
1363	78	1432
1363	102	1349
1363	118	861
1363	126	2021
1363	137	683
1363	187	831
1363	245	524
1363	253	833
1363	267	517
1363	301	2190
1363	302	1683
1363	303	664
1363	1180	1633
1363	1589	699
1364	141	44
1364	300	35
1364	774	96
1364	782	199
1364	1750	116
1364	1995	34
1365	74	315
1365	75	702
1365	79	832
1365	80	321
1365	117	711
1365	127	612
1365	135	1177
1365	185	1206
1365	377	598
1365	1409	492
1366	78	74
1366	80	207
1366	96	119
1366	118	2070
1366	357	80
1366	361	379
1366	371	55
1366	389	77
1366	520	70
1366	1091	102
1367	128	369
1367	151	322
1367	235	351
1367	541	855
1367	617	353
1367	676	202
1367	1630	268
1367	1982	222
1367	2638	221
1367	3133	441
1367	3134	337
1367	3135	322
1367	3136	311
1367	3137	306
1367	3138	290
1367	3139	217
1367	3140	207
1368	36	119
1368	47	153
1368	87	231
1368	96	343
1368	118	125471
1368	286	312
1368	438	362
1368	673	245
1368	3141	234
1369	78	51
1369	79	369
1369	96	36
1369	118	36
1369	133	57
1369	184	762
1369	185	353
1369	538	250
1369	1244	47
1369	3048	64
1369	3142	68
1371	197	263
1371	199	195
1371	318	143
1371	752	143
1371	1010	226
1371	1015	211
1371	1030	637
1371	3143	1290
1371	3144	359
1372	46	1376
1372	105	351
1372	107	154
1372	118	464
1372	190	137
1372	446	192
1372	475	269
1372	572	169
1373	190	1180
1373	243	1385
1373	244	226
1373	841	431
1373	1122	853
1373	1440	410
1373	1461	274
1373	2074	550
1373	2162	208
1373	2595	246
1373	3145	529
1373	3146	399
1373	3147	217
1374	46	490
1374	55	245
1374	102	209
1374	119	223
1374	126	1035
1374	127	141
1374	286	235
1374	802	123
1374	1820	166
1375	34	453
1375	35	238
1375	36	3069
1375	208	383
1375	703	580
1375	705	531
1375	1446	241
1375	1984	226
1375	2476	233
1376	46	15
1376	47	39
1376	52	7
1376	102	51
1376	118	81
1376	126	16
1376	133	35
1376	302	13
1376	431	17
1376	1130	24
1376	1144	26
1376	1324	6
1376	1391	61
1376	1593	5
1377	47	5809
1377	102	987
1377	210	1066
1377	280	2397
1377	427	666
1377	776	1905
1377	1015	761
1377	1594	1166
1377	1673	1324
1377	1869	725
1377	2559	5515
1377	3148	1155
1378	36	229
1378	56	226
1378	154	337
1378	157	326
1378	196	155
1378	519	244
1378	616	195
1378	681	276
1378	735	148
1378	882	161
1378	895	220
1378	945	176
1378	1248	294
1378	1569	205
1378	1586	343
1379	75	734
1379	79	482
1379	96	374
1379	115	1676
1379	132	313
1379	137	544
1379	184	554
1379	185	360
1379	254	357
1379	377	536
1379	832	608
1379	901	478
1379	951	458
1379	1188	311
1379	3149	404
1379	3150	338
1380	41	175
1380	46	343
1380	52	485
1380	55	107
1380	102	147
1380	105	127
1380	118	357
1380	302	292
1380	303	175
1380	575	89
1380	754	128
1380	822	221
1381	91	258
1381	104	80
1381	154	69
1381	165	402
1381	187	73
1381	196	134
1381	233	148
1381	433	239
1381	462	105
1381	765	357
1381	860	73
1381	895	102
1381	1406	93
1381	1496	60
1381	2695	78
1381	3151	77
1382	64	582
1382	70	383
1382	136	800
1382	418	556
1382	419	628
1382	422	4780
1382	508	1198
1382	510	6710
1382	512	6291
1382	515	1464
1382	601	725
1382	795	1036
1382	912	679
1382	1559	613
1382	2464	406
1382	2616	447
1382	3152	411
1382	3153	361
1383	22	219
1383	36	249
1383	46	402
1383	55	371
1383	57	940
1383	104	1512
1383	187	452
1383	252	232
1383	1406	246
1383	2065	300
1383	3154	331
1383	3155	229
1384	24	317
1384	39	309
1384	52	981
1384	127	1129
1384	221	435
1384	385	2244
1384	427	298
1384	477	1648
1384	674	269
1384	863	313
1384	1145	372
1384	1178	223
1384	1395	324
1384	2815	275
1384	2953	401
1384	3156	281
1385	76	57
1385	133	156
1385	137	126
1385	184	152
1385	185	241
1385	206	165
1385	832	113
1385	916	61
1385	923	48
1385	1419	102
1385	1899	104
1385	2817	65
1385	3157	112
1386	39	152
1386	567	129
1386	622	203
1386	645	908
1386	1112	107
1386	1494	404
1386	3158	117
1386	3159	108
1387	35	169
1387	104	347
1387	118	162
1387	130	236
1387	137	101
1387	254	243
1387	293	191
1387	353	449
1387	708	100
1387	712	160
1387	1319	123
1387	1406	266
1388	46	20
1388	47	41
1388	78	19
1388	130	22
1388	135	22
1388	184	74
1388	185	56
1388	374	26
1388	376	21
1388	538	17
1388	560	41
1388	561	18
1388	572	23
1388	700	18
1388	863	44
1388	1080	29
1388	1324	37
1389	46	124
1389	56	244
1389	105	168
1389	107	400
1389	109	107
1389	111	397
1389	159	862
1389	1345	167
1389	1347	134
1389	2081	478
1389	3160	153
1390	36	194
1390	46	398
1390	47	258
1390	105	651
1390	109	125
1390	110	353
1390	112	232
1390	382	139
1390	391	830
1390	863	140
1390	1020	1188
1390	1255	380
1393	14	391
1393	16	342
1393	17	480
1393	307	372
1393	320	421
1393	331	1266
1393	835	371
1393	860	1985
1393	1270	980
1393	1271	360
1393	1698	686
1393	1739	594
1393	1827	1403
1393	2613	350
1394	46	618
1394	55	235
1394	74	375
1394	87	537
1394	187	156
1394	378	287
1394	3047	169
1395	111	565
1395	163	145
1395	187	117
1395	422	205
1395	508	714
1395	615	114
1395	617	150
1395	795	791
1395	1325	123
1396	36	509
1396	109	156
1396	346	191
1396	394	84
1396	1022	170
1396	1810	128
1396	1811	85
1396	2199	71
1397	948	1
1397	1163	1
1397	1166	1
1397	2357	1
1397	3162	1
1398	96	512
1398	133	500
1398	1122	414
1398	1316	1212
1398	3163	471
1398	3164	433
1398	3165	360
1399	78	32
1399	79	57
1399	87	16
1399	130	35
1399	134	25
1399	135	18
1399	184	39
1399	185	1023
1399	206	69
1399	373	27
1399	538	69
1399	698	568
1399	1258	54
1401	80	391
1401	87	996
1401	96	957
1401	117	279
1401	127	291
1401	276	1423
1401	366	3302
1401	807	546
1401	1311	215
1402	36	526
1402	52	108
1402	109	634
1402	224	8
1402	685	12
1402	2197	72
1402	3166	16
1402	3167	12
1403	46	1743
1403	47	285
1403	96	645
1403	102	376
1403	133	243
1403	190	361
1403	199	242
1403	267	1037
1403	305	973
1403	391	219
1403	2161	239
1404	48	594
1404	51	1737
1404	54	654
1404	111	1368
1404	141	866
1404	154	2239
1404	159	854
1404	165	551
1404	224	665
1404	615	1034
1404	670	596
1404	719	713
1404	878	1749
1405	46	676
1405	48	1134
1405	51	801
1405	53	319
1405	111	543
1405	154	385
1405	159	1164
1405	163	538
1405	190	384
1405	297	712
1405	507	577
1405	670	2568
1405	719	1590
1405	878	885
1405	1004	503
1405	1325	238
1406	55	250
1406	57	381
1406	187	192
1406	223	184
1406	229	753
1406	708	372
1406	715	468
1406	1003	227
1406	1004	219
1406	3168	646
1406	3169	617
1406	3170	555
1406	3171	504
1406	3172	306
1406	3173	183
1407	37	421
1407	41	204
1407	55	285
1407	105	323
1407	141	140
1407	221	425
1407	293	239
1407	354	752
1407	387	116
1407	685	125
1407	697	202
1407	1870	145
1407	2290	337
1408	735	1
1408	904	1
1408	1136	4
1408	1624	1
1408	1730	2
1408	2477	2
1408	3174	2
1408	3175	2
1408	3176	1
1408	3177	1
1408	3178	1
1410	57	25
1410	96	26
1410	184	21
1410	185	78
1410	206	294
1410	239	428
1410	377	1067
1410	413	44
1410	673	92
1410	1278	217
1410	1545	106
1410	1781	21
1410	2910	34
1410	3179	91
1411	36	690
1411	41	64
1411	196	752
1411	459	329
1411	478	75
1411	556	42
1411	949	55
1411	1032	72
1411	1220	246
1411	1435	146
1411	1973	142
1411	2541	62
1411	2786	96
1411	3180	403
1411	3181	385
1411	3182	182
1411	3183	158
1411	3184	152
1411	3185	44
1413	47	72
1413	80	84
1413	81	107
1413	96	31
1413	127	335
1413	130	39
1413	135	1230
1413	185	278
1413	374	1521
1413	376	80
1413	1200	63
1413	1871	46
1414	52	199
1414	55	270
1414	96	345
1414	109	5078
1414	118	154
1414	210	636
1414	770	225
1414	776	599
1414	989	448
1414	1020	289
1414	1092	3277
1414	1756	192
1416	37	292
1416	46	1457
1416	55	2485
1416	56	1671
1416	105	1021
1416	141	263
1416	159	561
1416	187	307
1416	391	409
1416	523	471
1416	1103	830
1416	1396	412
1416	2103	351
1418	79	2242
1418	96	18012
1418	102	393
1418	118	395
1418	199	24663
1418	302	8861
1418	303	15147
1418	376	1239
1418	426	393
1418	1501	394
1418	3188	1814
1418	3189	1716
1419	43	505
1419	91	257
1419	96	348
1419	119	384
1419	126	283
1419	133	234
1419	694	198
1419	715	211
1419	1018	228
1419	1407	449
1419	2163	219
1419	3190	419
1419	3191	248
1420	46	196
1420	55	185
1420	111	118
1420	223	90
1420	356	92
1420	1253	199
1420	1260	151
1420	1797	91
1420	3151	103
1421	44	38
1421	109	85
1421	159	39
1421	352	169
1421	1168	57
1421	1182	329
1421	1664	75
1421	2604	128
1421	3192	94
1421	3193	74
1421	3194	47
1421	3195	46
1422	52	69
1422	54	264
1422	55	197
1422	102	1825
1422	109	89
1422	118	146
1422	199	199
1422	301	103
1422	354	75
1422	575	459
1422	708	717
1422	712	71
1422	920	104
1422	1092	188
1422	1516	124
1423	74	232
1423	79	440
1423	98	167
1423	184	295
1423	185	441
1423	267	150
1423	368	198
1423	721	274
1423	1413	166
1424	36	288
1424	52	303
1424	105	630
1424	212	451
1424	293	493
1424	302	333
1424	467	352
1424	776	243
1424	821	262
1425	104	1536
1425	117	1516
1425	131	1113
1425	137	2505
1425	187	1086
1425	413	649
1425	923	1710
1425	1141	244
1425	1393	307
1425	1950	464
1425	2058	500
1425	2065	305
1425	2719	252
1425	3196	751
1425	3197	308
1426	232	138
1426	988	64
1426	1773	164
1426	1863	360
1426	2038	146
1426	2460	66
1426	2481	67
1426	3118	114
1426	3123	106
1426	3198	173
1426	3199	129
1426	3200	77
1426	3201	67
1426	3202	59
1427	13	493
1427	155	340
1427	164	343
1427	257	346
1427	275	570
1427	320	735
1427	332	387
1427	498	806
1427	499	325
1427	887	789
1427	1036	357
1427	1795	339
1427	3006	567
1427	3203	355
1428	46	393
1428	52	416
1428	134	400
1428	243	273
1428	325	277
1428	393	310
1428	726	287
1428	1115	326
1429	75	793
1429	79	1155
1429	87	1142
1429	96	465
1429	135	845
1429	184	815
1429	238	427
1430	55	114
1430	102	122
1430	190	83
1430	219	111
1430	282	639
1430	392	123
1430	900	244
1430	1389	102
1430	1395	462
1430	1556	670
1430	1868	108
1430	1988	84
1431	61	166
1431	66	455
1431	203	1346
1431	385	2056
1431	540	92
1431	558	989
1431	893	123
1431	2337	750
1431	2915	376
1431	3204	243
1431	3205	130
1432	21	1
1432	1310	1
1432	1949	1
1433	46	796
1433	66	607
1433	356	529
1433	726	1480
1433	1064	444
1433	1073	513
1433	1549	746
1433	1856	438
1433	2921	427
1433	3206	529
1434	74	489
1434	98	304
1434	254	1125
1434	261	1609
1434	364	511
1434	2913	674
1434	3207	200
1434	3208	182
1435	66	113
1435	74	100
1435	127	91
1435	145	63
1435	1228	127
1435	1229	157
1437	80	38
1437	87	52
1437	96	15
1437	134	125
1437	185	33
1437	364	25
1437	374	50
1437	376	21
1437	1186	42
1437	1200	16
1437	2548	19
1437	3209	24
1438	45	959
1438	55	1323
1438	56	856
1438	105	1173
1438	110	569
1438	113	655
1438	187	1539
1438	188	3290
1438	1397	719
1438	1401	657
1439	34	312
1439	109	3800
1439	232	1019
1439	286	308
1439	608	643
1439	1342	256
1439	1662	265
1439	1752	293
1439	2433	267
1440	66	153
1440	699	307
1440	917	218
1440	1659	134
1440	1821	352
1440	2441	255
1440	2602	245
1440	3210	339
1440	3211	198
1440	3212	139
1441	46	1752
1441	105	2659
1441	107	89
1441	110	944
1441	391	353
1441	571	101
1441	608	153
1441	765	106
1441	1139	250
1441	2489	360
1442	118	523
1442	199	784
1442	208	933
1442	209	1061
1442	210	577
1442	212	710
1442	215	549
1442	525	503
1442	776	714
1442	822	567
1442	1098	762
1442	1502	360
1443	36	133
1443	188	42
1443	243	47
1443	608	37
1443	775	29
1443	2058	41
1444	102	1298
1444	305	1273
1444	560	1154
1444	776	1073
1444	920	397
1444	2074	415
1445	47	418
1445	79	379
1445	87	655
1445	93	1991
1445	99	328
1445	305	313
1445	399	314
1445	759	392
1445	862	1518
1445	1190	543
1445	1199	845
1446	52	860
1446	78	341
1446	118	246
1446	130	163
1446	133	278
1446	184	543
1446	185	584
1446	206	140
1446	239	130
1446	1324	161
1446	3213	145
1447	79	33
1447	110	580
1447	130	112
1447	538	104
1447	560	50
1447	561	85
1447	923	62
1447	1186	24
1449	48	94
1449	354	67
