user	relation	tag
1124	friendWith	851
1818	friendWith	1003
68	friendWith	242
1488	friendWith	1380
1365	friendWith	690
159	createdTag	2173
1517	friendWith	905
2000	friendWith	1593
1350	friendWith	1488
311	friendWith	808
1879	friendWith	999
24	friendWith	1184
922	createdTag	2184
670	createdTag	2169
419	friendWith	1433
1560	friendWith	2068
1948	createdTag	2179
659	friendWith	545
493	friendWith	1595
1310	friendWith	11
1757	createdTag	2310
1120	friendWith	1826
1762	friendWith	232
629	friendWith	254
1319	friendWith	1469
370	friendWith	1532
1597	friendWith	915
248	createdTag	2306
966	friendWith	620
1440	createdTag	2532
1130	friendWith	113
102	createdTag	3141
1136	friendWith	1773
847	createdTag	7919
1559	friendWith	133
349	friendWith	22
109	friendWith	402
935	createdTag	2675
130	friendWith	146
1765	friendWith	609
1380	friendWith	1258
1835	friendWith	534
232	createdTag	2118
212	friendWith	831
1874	createdTag	2118
232	friendWith	129
1832	createdTag	2234
568	friendWith	1094
390	friendWith	680
1278	friendWith	561
298	friendWith	1543
413	friendWith	1632
1001	friendWith	1846
1124	friendWith	490
604	createdTag	2124
25	friendWith	11
723	friendWith	836
621	friendWith	930
2054	friendWith	1262
1446	friendWith	1603
59	createdTag	2626
1875	createdTag	10492
579	friendWith	1733
1666	friendWith	2072
1937	friendWith	831
1488	friendWith	1161
143	friendWith	1869
1562	friendWith	1821
264	createdTag	2220
256	friendWith	490
625	createdTag	2178
749	friendWith	332
1113	friendWith	120
966	friendWith	311
1503	friendWith	809
1560	friendWith	1768
1761	friendWith	1108
994	createdTag	2118
898	friendWith	1102
625	createdTag	2184
823	friendWith	1357
655	friendWith	1210
2020	friendWith	236
1582	createdTag	2179
1225	friendWith	211
233	friendWith	1399
1107	friendWith	1419
503	friendWith	1560
1528	friendWith	302
1163	friendWith	665
2069	friendWith	631
860	friendWith	1660
1988	createdTag	2124
1107	friendWith	731
210	friendWith	371
415	friendWith	1356
2090	createdTag	2290
632	friendWith	1445
959	friendWith	1393
1625	friendWith	238
310	friendWith	1954
196	createdTag	2178
1210	friendWith	761
936	createdTag	2118
454	friendWith	1841
596	friendWith	1777
62	friendWith	665
1300	friendWith	1659
1578	friendWith	1080
30	friendWith	229
481	friendWith	1653
85	friendWith	912
439	createdTag	2203
1702	friendWith	1918
236	createdTag	2404
1343	friendWith	1080
1164	friendWith	539
758	friendWith	1160
1230	createdTag	10095
490	friendWith	808
1989	createdTag	2802
800	friendWith	760
1635	friendWith	1213
1177	createdTag	6649
1277	friendWith	1462
1418	friendWith	582
254	friendWith	1920
940	createdTag	2234
68	friendWith	1132
159	createdTag	2409
1144	friendWith	2048
1167	friendWith	697
1895	friendWith	1547
997	createdTag	2396
1600	friendWith	816
1243	friendWith	1993
725	friendWith	1543
865	friendWith	63
1904	friendWith	1235
1253	friendWith	1071
1023	friendWith	1851
1342	createdTag	10828
859	friendWith	51
1308	friendWith	1092
859	friendWith	11
1821	friendWith	1820
795	friendWith	11
1001	friendWith	437
1130	friendWith	1682
1766	friendWith	749
1832	friendWith	632
1907	createdTag	2122
1665	friendWith	16
2039	friendWith	468
1923	friendWith	1342
922	createdTag	8270
387	createdTag	5279
1854	friendWith	1262
15	friendWith	1258
736	createdTag	2185
545	friendWith	42
1873	friendWith	2017
454	friendWith	1167
1388	friendWith	1447
720	createdTag	2524
439	createdTag	5637
370	createdTag	2124
1247	friendWith	730
1580	createdTag	2814
13	friendWith	405
725	createdTag	2220
1249	createdTag	2835
1339	createdTag	10816
1687	friendWith	808
107	friendWith	1490
2006	friendWith	837
1104	friendWith	691
1316	friendWith	1535
1679	createdTag	2279
2051	friendWith	1205
815	friendWith	1001
1889	createdTag	2173
1210	createdTag	2124
1429	friendWith	1132
142	friendWith	831
1491	friendWith	941
1972	createdTag	2327
1081	createdTag	2118
1832	createdTag	2285
425	friendWith	2087
1040	friendWith	1488
1092	friendWith	941
1258	friendWith	1554
1498	friendWith	1798
1868	createdTag	2295
998	friendWith	307
494	createdTag	4011
1603	friendWith	1781
2070	friendWith	415
1793	friendWith	1950
1300	friendWith	536
396	friendWith	1343
497	friendWith	531
1086	createdTag	2181
2085	friendWith	1158
351	createdTag	2209
743	friendWith	1159
136	friendWith	1058
405	friendWith	329
625	createdTag	2133
1907	createdTag	2795
177	createdTag	2185
1623	createdTag	2176
727	friendWith	507
752	friendWith	1346
1111	friendWith	920
458	createdTag	2227
1711	createdTag	12688
129	friendWith	1993
852	friendWith	179
1989	createdTag	3630
1405	createdTag	2857
911	friendWith	1301
357	createdTag	2181
400	friendWith	413
1440	friendWith	1859
1545	friendWith	298
205	createdTag	2280
253	friendWith	1636
792	friendWith	751
1365	friendWith	1742
1488	friendWith	696
877	friendWith	616
1130	friendWith	196
1560	friendWith	753
1671	friendWith	157
1669	friendWith	1538
1804	friendWith	1160
159	createdTag	2338
413	friendWith	1600
1981	createdTag	2295
1832	createdTag	2936
1011	friendWith	1664
136	friendWith	286
498	friendWith	231
1514	friendWith	142
403	createdTag	2173
1032	createdTag	2929
1308	friendWith	2037
859	friendWith	355
925	friendWith	2036
1517	createdTag	2608
417	friendWith	1662
581	createdTag	2470
57	friendWith	247
439	createdTag	5643
1662	createdTag	12462
1112	createdTag	2184
460	friendWith	3
1519	friendWith	101
236	createdTag	2830
1709	friendWith	125
236	createdTag	2185
470	createdTag	2139
198	friendWith	1895
1102	friendWith	1850
1704	friendWith	763
1752	friendWith	1423
1545	createdTag	2161
714	createdTag	2495
1266	friendWith	283
390	friendWith	1856
1912	createdTag	2203
1455	createdTag	2230
370	createdTag	2118
124	friendWith	859
336	friendWith	583
813	friendWith	1085
66	createdTag	2999
1959	friendWith	1369
1530	friendWith	2008
385	friendWith	1491
717	friendWith	1606
646	createdTag	6383
1258	friendWith	710
133	createdTag	2124
621	friendWith	236
1125	friendWith	1865
1133	friendWith	1530
15	friendWith	1556
1202	createdTag	9901
1832	friendWith	1646
757	friendWith	646
608	createdTag	2795
1760	createdTag	6497
1975	friendWith	1204
1999	friendWith	2055
1245	createdTag	10161
45	createdTag	2149
421	friendWith	1471
922	createdTag	2701
411	createdTag	2203
2021	friendWith	1973
1911	friendWith	933
489	friendWith	2042
317	createdTag	2406
1765	friendWith	809
421	friendWith	378
1106	friendWith	804
977	createdTag	2464
1138	friendWith	623
2087	friendWith	1600
336	createdTag	2291
673	friendWith	1950
387	createdTag	2139
109	friendWith	1310
1172	createdTag	2291
58	friendWith	634
1466	friendWith	1283
196	createdTag	2139
1494	friendWith	514
1704	createdTag	2446
1895	friendWith	1283
1102	friendWith	1973
363	friendWith	1488
477	friendWith	415
1600	friendWith	472
116	friendWith	411
2009	createdTag	2188
1856	friendWith	1959
331	friendWith	1690
198	friendWith	925
1069	friendWith	1535
922	createdTag	2113
424	friendWith	1281
223	friendWith	2068
387	createdTag	2924
470	createdTag	2306
1746	createdTag	2227
1626	createdTag	2126
1011	friendWith	348
1655	createdTag	2105
1710	createdTag	2674
1895	friendWith	145
1801	friendWith	928
1679	friendWith	512
1662	createdTag	2183
249	createdTag	2173
127	friendWith	308
622	createdTag	2132
40	createdTag	2186
904	createdTag	2277
1700	createdTag	2202
692	friendWith	1092
345	friendWith	1862
1281	friendWith	454
1568	friendWith	104
1397	friendWith	1924
671	friendWith	256
57	friendWith	532
1719	friendWith	750
815	friendWith	598
543	friendWith	1597
208	createdTag	2104
1597	friendWith	1440
1164	friendWith	499
298	friendWith	1646
808	friendWith	490
2068	friendWith	198
190	createdTag	2624
190	createdTag	4075
2077	createdTag	2178
711	friendWith	107
2018	friendWith	1429
1179	createdTag	2173
1858	friendWith	1397
339	friendWith	806
378	friendWith	2018
1704	friendWith	1283
624	createdTag	2126
1374	createdTag	2280
1623	createdTag	9386
734	createdTag	2761
1532	friendWith	1895
1906	friendWith	1437
236	friendWith	46
1164	friendWith	1709
390	friendWith	815
1897	friendWith	310
851	friendWith	1973
2018	friendWith	884
1709	friendWith	730
158	friendWith	473
1710	createdTag	2645
1132	friendWith	1179
1386	friendWith	1342
1073	createdTag	2930
162	friendWith	660
919	createdTag	2291
79	friendWith	260
1832	createdTag	5969
1223	createdTag	2118
1785	friendWith	15
16	friendWith	545
1074	createdTag	2125
1454	createdTag	2227
390	friendWith	24
859	createdTag	2181
1896	friendWith	1016
1278	createdTag	2230
595	friendWith	377
1156	createdTag	2118
439	createdTag	2192
1455	createdTag	2711
1202	createdTag	3547
1608	friendWith	311
143	friendWith	355
43	friendWith	193
569	friendWith	162
527	friendWith	1365
1363	createdTag	2276
1591	friendWith	723
913	friendWith	2051
458	createdTag	2179
439	createdTag	5650
2000	friendWith	2059
760	friendWith	2033
152	createdTag	2837
12	friendWith	258
1249	friendWith	699
1061	friendWith	1914
1466	createdTag	2230
317	createdTag	2125
1356	friendWith	1189
1973	friendWith	1663
1659	friendWith	409
317	friendWith	835
761	createdTag	2178
142	friendWith	1249
1660	friendWith	2016
873	friendWith	390
1898	friendWith	1988
1132	friendWith	1665
1742	friendWith	413
1419	friendWith	975
385	friendWith	1023
15	friendWith	416
362	friendWith	149
1851	friendWith	414
2031	friendWith	1097
1274	friendWith	642
1883	createdTag	3298
1743	createdTag	2476
1354	friendWith	298
1263	friendWith	472
1626	friendWith	1258
548	createdTag	2227
1023	friendWith	790
1659	friendWith	527
592	friendWith	179
1961	friendWith	145
1642	friendWith	2061
1910	friendWith	1102
643	friendWith	187
1017	friendWith	1053
1115	friendWith	480
195	friendWith	1781
129	friendWith	1895
387	createdTag	5274
765	createdTag	2133
248	friendWith	1300
1912	createdTag	2202
1263	friendWith	16
1773	friendWith	1646
545	createdTag	2939
237	createdTag	2184
989	friendWith	1054
1535	createdTag	2124
14	createdTag	2345
1719	friendWith	78
1760	createdTag	2101
1855	createdTag	2173
1023	friendWith	527
1950	createdTag	5697
1895	friendWith	749
4	friendWith	124
1887	friendWith	1130
1171	friendWith	1895
2059	friendWith	2068
159	createdTag	2178
683	createdTag	2116
2038	friendWith	1832
530	createdTag	2205
1190	createdTag	4710
1632	friendWith	830
101	friendWith	1088
1302	friendWith	298
1286	createdTag	2173
954	friendWith	1514
329	friendWith	232
757	friendWith	1954
1603	friendWith	941
946	friendWith	1682
157	friendWith	1174
322	friendWith	847
236	friendWith	1301
434	friendWith	934
831	friendWith	129
1662	friendWith	1917
1706	createdTag	3364
1517	friendWith	370
1841	friendWith	1213
1515	friendWith	8
1869	friendWith	143
941	friendWith	198
1753	friendWith	1632
1659	friendWith	572
1874	createdTag	13569
179	createdTag	2308
1773	friendWith	1369
1263	friendWith	966
1038	friendWith	683
211	friendWith	216
2070	friendWith	1743
985	friendWith	1813
426	friendWith	1154
150	friendWith	1445
75	friendWith	1304
1898	friendWith	1782
2030	createdTag	2402
1789	friendWith	1213
231	friendWith	58
190	createdTag	2406
6	friendWith	831
31	createdTag	2174
2061	friendWith	514
256	friendWith	2068
1774	createdTag	2281
1517	friendWith	256
1629	createdTag	2179
470	friendWith	2087
1660	friendWith	1817
625	createdTag	6630
843	friendWith	204
721	friendWith	1237
1882	createdTag	2392
569	friendWith	1600
837	createdTag	2287
481	friendWith	1071
196	createdTag	2223
433	friendWith	59
1505	friendWith	1514
49	friendWith	569
825	friendWith	673
1130	friendWith	336
1230	friendWith	1975
1607	friendWith	1803
332	friendWith	256
1255	friendWith	859
1929	friendWith	1883
1075	friendWith	1132
749	friendWith	1820
670	createdTag	2179
2046	createdTag	2106
254	friendWith	1826
1471	friendWith	47
208	friendWith	706
248	createdTag	2124
2068	friendWith	1072
62	friendWith	266
196	createdTag	2179
708	friendWith	547
125	friendWith	1702
2001	friendWith	212
1728	createdTag	2221
470	friendWith	1069
831	friendWith	655
260	friendWith	378
539	friendWith	1164
1824	friendWith	1087
310	friendWith	1818
1294	friendWith	207
499	friendWith	1255
1369	friendWith	1145
1470	friendWith	1992
33	createdTag	2637
938	friendWith	1171
1253	friendWith	1332
16	friendWith	1632
1708	friendWith	1905
780	friendWith	1780
1210	friendWith	656
307	friendWith	1543
1263	friendWith	1471
922	createdTag	2924
1300	friendWith	1033
1759	createdTag	2101
162	friendWith	806
701	friendWith	1356
1156	createdTag	2113
1277	createdTag	2181
966	friendWith	1515
2006	friendWith	838
85	createdTag	2172
511	createdTag	2178
439	createdTag	3822
236	createdTag	2406
1623	createdTag	2178
152	friendWith	1087
1926	createdTag	2230
1479	friendWith	367
168	createdTag	2133
977	createdTag	2184
723	friendWith	1954
1662	friendWith	1450
1584	createdTag	2281
196	createdTag	2116
318	friendWith	1447
1832	createdTag	2939
1582	createdTag	2286
292	friendWith	687
1440	friendWith	143
1471	friendWith	667
917	friendWith	1353
646	createdTag	2332
158	friendWith	312
1728	createdTag	2334
1890	friendWith	78
1239	friendWith	972
2036	friendWith	15
778	friendWith	120
1780	friendWith	816
1574	friendWith	1005
1572	friendWith	1017
1346	friendWith	1706
1820	friendWith	327
117	createdTag	2924
2006	friendWith	460
631	createdTag	2295
327	friendWith	701
1365	friendWith	1515
392	createdTag	2173
1597	friendWith	2068
606	friendWith	627
657	createdTag	2276
1177	createdTag	9743
994	createdTag	2487
439	createdTag	3822
318	friendWith	1278
2016	friendWith	467
889	friendWith	1258
959	friendWith	1956
325	friendWith	40
1032	friendWith	1037
1661	friendWith	1198
736	createdTag	7293
302	friendWith	527
1711	friendWith	1280
1593	friendWith	470
1773	friendWith	1247
121	friendWith	646
732	friendWith	2048
136	friendWith	717
759	friendWith	889
1164	friendWith	1480
604	friendWith	405
403	createdTag	2310
969	friendWith	1653
778	friendWith	1311
1597	friendWith	1594
967	createdTag	2276
2054	friendWith	120
1753	friendWith	179
73	createdTag	3063
1060	createdTag	2291
2054	friendWith	46
1381	friendWith	1690
608	createdTag	3456
793	friendWith	1742
137	createdTag	2470
608	createdTag	2452
124	createdTag	2173
1423	createdTag	2124
1270	friendWith	1174
632	friendWith	302
1959	friendWith	2033
2	createdTag	2139
207	friendWith	370
47	friendWith	984
5	friendWith	1310
1734	friendWith	873
1492	createdTag	2124
749	friendWith	370
370	createdTag	2181
139	friendWith	1999
347	createdTag	2173
248	friendWith	2059
1287	friendWith	706
501	friendWith	1455
1625	friendWith	1113
190	createdTag	2328
1379	friendWith	969
1222	createdTag	10037
1743	createdTag	2286
390	friendWith	1300
1848	createdTag	5657
1704	friendWith	1614
1419	friendWith	398
503	friendWith	2087
596	createdTag	2133
1161	friendWith	302
2024	createdTag	4446
753	friendWith	175
387	friendWith	419
1975	createdTag	2725
1388	createdTag	2118
198	friendWith	172
1343	friendWith	575
1263	friendWith	1102
519	friendWith	1667
421	friendWith	2039
232	friendWith	419
1851	friendWith	355
690	friendWith	1447
232	friendWith	355
172	friendWith	847
1947	createdTag	2133
1478	friendWith	2000
79	friendWith	1856
761	friendWith	374
1450	friendWith	1422
275	friendWith	1541
439	createdTag	5642
1125	friendWith	750
155	friendWith	78
66	createdTag	2992
256	friendWith	1687
124	createdTag	2173
534	friendWith	397
62	createdTag	2115
1104	friendWith	898
292	friendWith	342
1079	createdTag	2227
1497	createdTag	2524
2051	friendWith	1547
657	createdTag	2179
859	friendWith	43
453	friendWith	1087
1889	createdTag	2487
1301	friendWith	340
1822	createdTag	2269
136	friendWith	1308
830	friendWith	1161
104	createdTag	2278
1528	friendWith	1057
1437	friendWith	1973
124	friendWith	264
909	createdTag	2173
25	createdTag	2295
439	createdTag	2385
1584	createdTag	2178
1629	createdTag	2924
1278	createdTag	2124
1156	createdTag	2127
1030	createdTag	2841
761	friendWith	1233
1454	createdTag	2227
674	friendWith	1856
941	friendWith	646
2019	createdTag	14365
2003	friendWith	935
1160	friendWith	1804
1421	createdTag	11283
405	createdTag	2725
413	friendWith	569
1617	createdTag	2125
1332	friendWith	723
87	createdTag	2406
1164	friendWith	1173
58	friendWith	514
1318	friendWith	383
51	friendWith	1020
1977	createdTag	2493
815	friendWith	322
1102	friendWith	1389
686	createdTag	2118
837	createdTag	2147
905	friendWith	1054
1307	friendWith	1776
439	createdTag	5650
1503	friendWith	1189
1025	friendWith	1005
1249	friendWith	1556
1601	friendWith	78
387	createdTag	5287
1582	createdTag	2280
1841	friendWith	1393
1224	friendWith	1032
778	friendWith	1628
1851	createdTag	2332
1582	createdTag	2608
1777	createdTag	2117
390	friendWith	1388
1369	friendWith	1410
1287	createdTag	2843
691	friendWith	486
701	friendWith	271
1184	friendWith	142
1898	friendWith	531
1491	friendWith	481
850	friendWith	1514
596	createdTag	3578
1397	friendWith	877
922	createdTag	8271
470	createdTag	2303
1974	createdTag	2178
451	friendWith	1880
1969	friendWith	1116
1221	createdTag	2931
514	friendWith	646
1167	friendWith	426
298	friendWith	431
1080	friendWith	1556
848	friendWith	1085
921	friendWith	1990
815	friendWith	232
142	friendWith	1924
1133	friendWith	1690
1850	createdTag	2230
1623	createdTag	2179
266	friendWith	1998
355	friendWith	1113
1100	friendWith	180
1795	createdTag	2124
1178	friendWith	11
1193	createdTag	2173
1440	createdTag	2812
1023	friendWith	593
2030	createdTag	2291
157	friendWith	1671
1907	createdTag	3174
751	friendWith	390
1191	createdTag	2139
170	friendWith	854
390	friendWith	732
933	createdTag	2955
415	friendWith	150
1593	friendWith	531
1167	friendWith	1156
1780	friendWith	1356
940	createdTag	2179
1850	createdTag	2230
1688	createdTag	2179
2000	friendWith	59
1501	friendWith	80
499	friendWith	79
1462	friendWith	302
2068	friendWith	1433
1369	friendWith	904
1922	createdTag	2628
846	createdTag	3364
743	friendWith	1543
1196	friendWith	2070
143	friendWith	859
1774	createdTag	6497
152	friendWith	1785
